time,latitude,longitude,precip
1988-04-01,-2.0750008,33.024994,267.39014
1988-04-01,-2.0750008,33.074997,289.7175
1988-04-01,-2.0750008,33.125,303.0359
1988-04-01,-2.0250015,32.875,275.12366
1988-04-01,-2.0250015,32.925003,257.569
1988-04-01,-2.0250015,32.97499,261.69708
1988-04-01,-2.0250015,33.024994,264.94748
1988-04-01,-2.0250015,33.074997,298.9684
1988-04-01,-2.0250015,33.125,325.1326
1988-04-01,-1.9750023,32.875,302.22482
1988-04-01,-1.9750023,32.925003,292.7114
1988-04-01,-1.9750023,32.97499,286.87457
1988-04-01,-1.9750023,33.024994,302.46057
1988-04-01,-1.9750023,33.074997,301.88525
1988-04-01,-1.9750023,33.125,318.348
1988-05-01,-2.175003,32.875,55.630817
1988-05-01,-2.175003,32.925003,55.15972
1988-05-01,-2.175003,32.97499,53.06663
1988-05-01,-2.175003,33.024994,55.86413
1988-05-01,-2.175003,33.074997,53.587433
1988-05-01,-2.175003,33.125,47.40054
1988-05-01,-2.125,32.875,57.59436
1988-05-01,-2.125,32.925003,56.90011
1988-05-01,-2.125,32.97499,55.875175
1988-05-01,-2.125,33.024994,59.15169
1988-05-01,-2.125,33.074997,53.224556
1988-05-01,-2.125,33.125,44.48777
1988-05-01,-2.0750008,32.875,51.696953
1988-05-01,-2.0750008,32.925003,49.537292
1988-05-01,-2.0750008,32.97499,46.110584
1988-05-01,-2.0750008,33.024994,53.69629
1988-05-01,-2.0750008,33.074997,52.11161
1988-05-01,-2.0750008,33.125,50.67375
1988-05-01,-2.0250015,32.875,49.804832
1988-05-01,-2.0250015,32.925003,47.664185
1988-05-01,-2.0250015,32.97499,44.635647
1988-05-01,-2.0250015,33.024994,51.940357
1988-05-01,-2.0250015,33.074997,55.96122
1988-05-01,-2.0250015,33.125,55.213264
1988-05-01,-1.9750023,32.875,54.44008
1988-05-01,-1.9750023,32.925003,53.258736
1988-05-01,-1.9750023,32.97499,50.004578
1988-05-01,-1.9750023,33.024994,57.708637
1988-05-01,-1.9750023,33.074997,57.237713
1988-05-01,-1.9750023,33.125,52.951324
1988-06-01,-2.175003,32.875,13.523242
1988-06-01,-2.175003,32.925003,14.007834
1988-06-01,-2.175003,32.97499,14.185727
1988-06-01,-2.175003,33.024994,17.649372
1988-06-01,-2.175003,33.074997,21.838476
1988-06-01,-2.175003,33.125,14.739513
1988-06-01,-2.125,32.875,16.19424
1988-06-01,-2.125,32.925003,15.834556
1988-06-01,-2.125,32.97499,16.310528
1988-06-01,-2.125,33.024994,18.475636
1988-06-01,-2.125,33.074997,17.493954
1988-06-01,-2.125,33.125,12.6968
1988-06-01,-2.0750008,32.875,15.24029
1988-06-01,-2.0750008,32.925003,14.113327
1988-06-01,-2.0750008,32.97499,12.6344595
1988-06-01,-2.0750008,33.024994,13.202559
1988-06-01,-2.0750008,33.074997,14.311234
1988-06-01,-2.0750008,33.125,16.84083
1988-06-01,-2.0250015,32.875,16.122116
1988-06-01,-2.0250015,32.925003,13.799137
1988-06-01,-2.0250015,32.97499,12.70239
1988-06-01,-2.0250015,33.024994,14.591867
1988-06-01,-2.0250015,33.074997,16.779778
1988-06-01,-2.0250015,33.125,20.589077
1988-06-01,-1.9750023,32.875,23.062925
1988-06-01,-1.9750023,32.925003,20.86946
1988-06-01,-1.9750023,32.97499,23.123398
1988-06-01,-1.9750023,33.024994,17.741241
1988-06-01,-1.9750023,33.074997,16.419466
1988-06-01,-1.9750023,33.125,15.359274
1988-07-01,-2.175003,32.875,51.034565
1988-07-01,-2.175003,32.925003,53.510773
1988-07-01,-2.175003,32.97499,48.043056
1988-07-01,-2.175003,33.024994,44.684017
1988-07-01,-2.175003,33.074997,32.818485
1988-07-01,-2.175003,33.125,32.14379
1988-07-01,-2.125,32.875,66.26901
1988-07-01,-2.125,32.925003,73.94739
1988-07-01,-2.125,32.97499,65.81186
1988-07-01,-2.125,33.024994,61.368458
1988-07-01,-2.125,33.074997,34.625698
1988-07-01,-2.125,33.125,18.715708
1988-07-01,-2.0750008,32.875,80.23505
1988-07-01,-2.0750008,32.925003,62.5924
1988-07-01,-2.0750008,32.97499,58.610783
1988-07-01,-2.0750008,33.024994,49.797123
1988-07-01,-2.0750008,33.074997,15.017562
1988-07-01,-2.0750008,33.125,32.755722
1988-07-01,-2.0250015,32.875,71.620155
1988-07-01,-2.0250015,32.925003,64.57639
1988-07-01,-2.0250015,32.97499,65.97869
1988-07-01,-2.0250015,33.024994,58.43193
1988-07-01,-2.0250015,33.074997,28.784397
1988-07-01,-2.0250015,33.125,44.326656
1988-07-01,-1.9750023,32.875,74.909485
1988-07-01,-1.9750023,32.925003,75.27338
1988-07-01,-1.9750023,32.97499,86.52353
1988-07-01,-1.9750023,33.024994,79.87393
1988-07-01,-1.9750023,33.074997,50.595688
1988-07-01,-1.9750023,33.125,49.269096
1988-08-01,-2.175003,32.875,60.986885
1988-08-01,-2.175003,32.925003,60.36453
1988-08-01,-2.175003,32.97499,64.571556
1988-08-01,-2.175003,33.024994,61.933266
1988-08-01,-2.175003,33.074997,59.050396
1988-08-01,-2.175003,33.125,53.29239
1988-08-01,-2.125,32.875,61.549988
1988-08-01,-2.125,32.925003,67.97369
1988-08-01,-2.125,32.97499,69.20139
1988-08-01,-2.125,33.024994,61.912846
1988-08-01,-2.125,33.074997,53.91394
1988-08-01,-2.125,33.125,48.761642
1988-08-01,-2.0750008,32.875,75.52555
1988-08-01,-2.0750008,32.925003,77.34954
1988-08-01,-2.0750008,32.97499,76.153465
1988-08-01,-2.0750008,33.024994,76.653076
1988-08-01,-2.0750008,33.074997,75.05411
1988-08-01,-2.0750008,33.125,62.14436
1988-08-01,-2.0250015,32.875,74.239525
1988-08-01,-2.0250015,32.925003,68.80562
1988-08-01,-2.0250015,32.97499,67.26492
1988-08-01,-2.0250015,33.024994,70.61935
1988-08-01,-2.0250015,33.074997,74.49732
1988-08-01,-2.0250015,33.125,66.970505
1988-08-01,-1.9750023,32.875,92.9874
1988-08-01,-1.9750023,32.925003,88.8794
1988-08-01,-1.9750023,32.97499,87.79228
1988-08-01,-1.9750023,33.024994,82.52382
1988-08-01,-1.9750023,33.074997,77.02281
1988-08-01,-1.9750023,33.125,65.57353
1988-09-01,-2.175003,32.875,73.97068
1988-09-01,-2.175003,32.925003,76.13503
1988-09-01,-2.175003,32.97499,70.455864
1988-09-01,-2.175003,33.024994,44.475708
1988-09-01,-2.175003,33.074997,42.002144
1988-09-01,-2.175003,33.125,42.608913
1988-09-01,-2.125,32.875,69.228424
1988-09-01,-2.125,32.925003,72.05795
1988-09-01,-2.125,32.97499,72.78785
1988-09-01,-2.125,33.024994,41.307686
1988-09-01,-2.125,33.074997,42.78808
1988-09-01,-2.125,33.125,44.97611
1988-09-01,-2.0750008,32.875,82.214340000000007
1988-09-01,-2.0750008,32.925003,82.3671
1988-09-01,-2.0750008,32.97499,86.02851
1988-09-01,-2.0750008,33.024994,66.374886
1988-09-01,-2.0750008,33.074997,79.3783
1988-09-01,-2.0750008,33.125,60.471672
1988-09-01,-2.0250015,32.875,81.6629
1988-09-01,-2.0250015,32.925003,84.901054
1988-09-01,-2.0250015,32.97499,87.3666
1988-09-01,-2.0250015,33.024994,70.36057
1988-09-01,-2.0250015,33.074997,78.266785
1988-09-01,-2.0250015,33.125,61.556183
1988-09-01,-1.9750023,32.875,94.18483
1988-09-01,-1.9750023,32.925003,98.26063
1988-09-01,-1.9750023,32.97499,102.40043
1988-09-01,-1.9750023,33.024994,76.52263
1988-09-01,-1.9750023,33.074997,76.76435
1988-09-01,-1.9750023,33.125,57.900856
1988-10-01,-2.175003,32.875,115.19918
1988-10-01,-2.175003,32.925003,107.04937
1988-10-01,-2.175003,32.97499,100.04026
1988-10-01,-2.175003,33.024994,85.79039
1988-10-01,-2.175003,33.074997,84.03703
1988-10-01,-2.175003,33.125,92.431564
1988-10-01,-2.125,32.875,123.436356
1988-10-01,-2.125,32.925003,119.16722
1988-10-01,-2.125,32.97499,109.694626
1988-10-01,-2.125,33.024994,85.21733
1988-10-01,-2.125,33.074997,79.967514
1988-10-01,-2.125,33.125,79.89633
1988-10-01,-2.0750008,32.875,104.68054
1988-10-01,-2.0750008,32.925003,96.1053
1988-10-01,-2.0750008,32.97499,89.75807
1988-10-01,-2.0750008,33.024994,96.80984
1988-10-01,-2.0750008,33.074997,118.44153
1988-10-01,-2.0750008,33.125,97.20345
1988-10-01,-2.0250015,32.875,91.48589
1988-10-01,-2.0250015,32.925003,90.447014
1988-10-01,-2.0250015,32.97499,91.37578
1988-10-01,-2.0250015,33.024994,105.21311
1988-10-01,-2.0250015,33.074997,121.14517
1988-10-01,-2.0250015,33.125,99.58015
1988-10-01,-1.9750023,32.875,104.285255
1988-10-01,-1.9750023,32.925003,105.769966
1988-10-01,-1.9750023,32.97499,111.97528
1988-10-01,-1.9750023,33.024994,91.58856
1988-10-01,-1.9750023,33.074997,90.82122
1988-10-01,-1.9750023,33.125,87.84127
1988-11-01,-2.175003,32.875,176.67796
1988-11-01,-2.175003,32.925003,176.06725
1988-11-01,-2.175003,32.97499,175.54736
1988-11-01,-2.175003,33.024994,186.31924
1988-11-01,-2.175003,33.074997,183.2928
1988-11-01,-2.175003,33.125,178.75226
1988-11-01,-2.125,32.875,184.85983
1988-11-01,-2.125,32.925003,181.4215
1988-11-01,-2.125,32.97499,179.58385
1988-11-01,-2.125,33.024994,182.74136
1988-11-01,-2.125,33.074997,181.3487
1988-11-01,-2.125,33.125,180.56792
1988-11-01,-2.0750008,32.875,190.88234
1988-11-01,-2.0750008,32.925003,182.00923
1988-11-01,-2.0750008,32.97499,178.05725
1988-11-01,-2.0750008,33.024994,184.95065
1988-11-01,-2.0750008,33.074997,223.08574
1988-11-01,-2.0750008,33.125,199.18542
1988-11-01,-2.0250015,32.875,184.42398
1988-11-01,-2.0250015,32.925003,175.85104
1988-11-01,-2.0250015,32.97499,178.47964
1988-11-01,-2.0250015,33.024994,191.81415
1988-11-01,-2.0250015,33.074997,224.55927
1988-11-01,-2.0250015,33.125,204.55876
1988-11-01,-1.9750023,32.875,200.85812
1988-11-01,-1.9750023,32.925003,196.76375
1988-11-01,-1.9750023,32.97499,210.69202
1988-11-01,-1.9750023,33.024994,225.15851
1988-11-01,-1.9750023,33.074997,228.64925
1988-11-01,-1.9750023,33.125,228.61964
1988-12-01,-2.175003,32.875,110.176094
1988-12-01,-2.175003,32.925003,112.020615
1988-12-01,-2.175003,32.97499,126.13037
1988-12-01,-2.175003,33.024994,138.39053
1988-12-01,-2.175003,33.074997,137.30557
1988-12-01,-2.175003,33.125,125.11482
1988-12-01,-2.125,32.875,110.30925
1988-12-01,-2.125,32.925003,114.34862
1988-12-01,-2.125,32.97499,130.40073
1988-12-01,-2.125,33.024994,144.53247
1988-12-01,-2.125,33.074997,146.41028
1988-12-01,-2.125,33.125,132.55075
1988-12-01,-2.0750008,32.875,132.7613
1988-12-01,-2.0750008,32.925003,137.95901
1988-12-01,-2.0750008,32.97499,151.21596
1988-12-01,-2.0750008,33.024994,127.875305
1988-12-01,-2.0750008,33.074997,147.59372
1988-12-01,-2.0750008,33.125,124.261536
1988-12-01,-2.0250015,32.875,129.68182
1988-12-01,-2.0250015,32.925003,134.38657
1988-12-01,-2.0250015,32.97499,148.63118
1988-12-01,-2.0250015,33.024994,126.22997
1988-12-01,-2.0250015,33.074997,140.35721
1988-12-01,-2.0250015,33.125,123.58386
1988-12-01,-1.9750023,32.875,139.96584
1988-12-01,-1.9750023,32.925003,144.44867
1988-12-01,-1.9750023,32.97499,145.62944
1988-12-01,-1.9750023,33.024994,117.56406
1988-12-01,-1.9750023,33.074997,120.82742
1988-12-01,-1.9750023,33.125,112.81525
1989-01-01,-2.175003,32.875,121.95019
1989-01-01,-2.175003,32.925003,126.10576
1989-01-01,-2.175003,32.97499,132.97995
1989-01-01,-2.175003,33.024994,130.52147
1989-01-01,-2.175003,33.074997,131.87654
1989-01-01,-2.175003,33.125,130.17755
1989-01-01,-2.125,32.875,121.438034
1989-01-01,-2.125,32.925003,127.62152
1989-01-01,-2.125,32.97499,135.79247
1989-01-01,-2.125,33.024994,127.8141
1989-01-01,-2.125,33.074997,140.06133
1989-01-01,-2.125,33.125,142.4968
1989-01-01,-2.0750008,32.875,126.81248
1989-01-01,-2.0750008,32.925003,133.60721
1989-01-01,-2.0750008,32.97499,151.0803
1989-01-01,-2.0750008,33.024994,155.1145
1989-01-01,-2.0750008,33.074997,199.28615
1989-01-01,-2.0750008,33.125,162.06764
1989-01-01,-2.0250015,32.875,124.644775
1989-01-01,-2.0250015,32.925003,132.33913
1989-01-01,-2.0250015,32.97499,150.49057
1989-01-01,-2.0250015,33.024994,159.46446
1989-01-01,-2.0250015,33.074997,187.95044
1989-01-01,-2.0250015,33.125,159.56174
1989-01-01,-1.9750023,32.875,123.56379
1989-01-01,-1.9750023,32.925003,130.2639
1989-01-01,-1.9750023,32.97499,158.79091
1989-01-01,-1.9750023,33.024994,141.06403
1989-01-01,-1.9750023,33.074997,147.08145
1989-01-01,-1.9750023,33.125,140.19063
1989-02-01,-2.175003,32.875,75.32671
1989-02-01,-2.175003,32.925003,77.393166
1989-02-01,-2.175003,32.97499,74.33715
1989-02-01,-2.175003,33.024994,79.87557
1989-02-01,-2.175003,33.074997,80.63152
1989-02-01,-2.175003,33.125,96.232086
1989-02-01,-2.125,32.875,76.952034
1989-02-01,-2.125,32.925003,80.4238
1989-02-01,-2.125,32.97499,77.996506
1989-02-01,-2.125,33.024994,82.7687
1989-02-01,-2.125,33.074997,86.36018
1989-02-01,-2.125,33.125,104.03087
1989-02-01,-2.0750008,32.875,67.27767
1989-02-01,-2.0750008,32.925003,70.0483
1989-02-01,-2.0750008,32.97499,78.939476
1989-02-01,-2.0750008,33.024994,89.37088
1989-02-01,-2.0750008,33.074997,103.48906
1989-02-01,-2.0750008,33.125,103.30655
1989-02-01,-2.0250015,32.875,65.60835
1989-02-01,-2.0250015,32.925003,70.38241
1989-02-01,-2.0250015,32.97499,79.83821
1989-02-01,-2.0250015,33.024994,91.34533
1989-02-01,-2.0250015,33.074997,100.849785
1989-02-01,-2.0250015,33.125,102.84152
1989-02-01,-1.9750023,32.875,72.09453
1989-02-01,-1.9750023,32.925003,77.83211
1989-02-01,-1.9750023,32.97499,82.708115
1989-02-01,-1.9750023,33.024994,92.93658
1989-02-01,-1.9750023,33.074997,94.48119
1989-02-01,-1.9750023,33.125,97.6526
1989-03-01,-2.175003,32.875,207.30116
1989-03-01,-2.175003,32.925003,203.17265
1989-03-01,-2.175003,32.97499,205.6498
1989-03-01,-2.175003,33.024994,175.49927
1989-03-01,-2.175003,33.074997,178.75203
1989-03-01,-2.175003,33.125,189.75226
1989-03-01,-2.125,32.875,216.24226
1989-03-01,-2.125,32.925003,208.34363
1989-03-01,-2.125,32.97499,210.96234
1989-03-01,-2.125,33.024994,170.76495
1989-03-01,-2.125,33.074997,183.56555
1989-03-01,-2.125,33.125,199.15222
1989-03-01,-2.0750008,32.875,203.56328
1989-03-01,-2.0750008,32.925003,199.12416
1989-03-01,-2.0750008,32.97499,202.65799
1989-03-01,-2.0750008,33.024994,217.89783
1989-03-01,-2.0750008,33.074997,245.84203
1989-03-01,-2.0750008,33.125,228.5609
1989-03-01,-2.0250015,32.875,199.11356
1989-03-01,-2.0250015,32.925003,197.96219
1989-03-01,-2.0250015,32.97499,204.9671
1989-03-01,-2.0250015,33.024994,223.73346
1989-03-01,-2.0250015,33.074997,236.23792
1989-03-01,-2.0250015,33.125,228.47401
1989-03-01,-1.9750023,32.875,180.9633
1989-03-01,-1.9750023,32.925003,182.37857
1989-03-01,-1.9750023,32.97499,205.24461
1989-03-01,-1.9750023,33.024994,209.33559
1989-03-01,-1.9750023,33.074997,209.40063
1989-03-01,-1.9750023,33.125,210.26102
1989-04-01,-2.175003,32.875,120.75093
1989-04-01,-2.175003,32.925003,123.137825
1989-04-01,-2.175003,32.97499,120.414764
1989-04-01,-2.175003,33.024994,138.01936
1989-04-01,-2.175003,33.074997,137.04926
1989-04-01,-2.175003,33.125,154.75935
1989-04-01,-2.125,32.875,123.76041
1989-04-01,-2.125,32.925003,123.68276
1989-04-01,-2.125,32.97499,125.03313
1989-04-01,-2.125,33.024994,135.74078
1989-04-01,-2.125,33.074997,129.87239
1989-04-01,-2.125,33.125,141.80568
1989-04-01,-2.0750008,32.875,143.11768
1989-04-01,-2.0750008,32.925003,135.34895
1989-04-01,-2.0750008,32.97499,128.36041
1989-04-01,-2.0750008,33.024994,127.262856
1989-04-01,-2.0750008,33.074997,139.4151
1989-04-01,-2.0750008,33.125,158.3939
1989-04-01,-2.0250015,32.875,140.13417
1989-04-01,-2.0250015,32.925003,131.81854
1989-04-01,-2.0250015,32.97499,124.686935
1989-04-01,-2.0250015,33.024994,127.356
1989-04-01,-2.0250015,33.074997,144.79396
1989-04-01,-2.0250015,33.125,172.31163
1989-04-01,-1.9750023,32.875,108.894806
1989-04-01,-1.9750023,32.925003,105.86009
1989-04-01,-1.9750023,32.97499,106.61387
1989-04-01,-1.9750023,33.024994,115.538826
1989-04-01,-1.9750023,33.074997,117.21618
1989-04-01,-1.9750023,33.125,132.65092
1989-05-01,-2.175003,32.875,138.09706
1989-05-01,-2.175003,32.925003,136.36365
1989-05-01,-2.175003,32.97499,137.01004
1989-05-01,-2.175003,33.024994,149.1049
1989-05-01,-2.175003,33.074997,142.9163
1989-05-01,-2.175003,33.125,125.08322
1989-05-01,-2.125,32.875,139.74693
1989-05-01,-2.125,32.925003,137.7833
1989-05-01,-2.125,32.97499,141.14198
1989-05-01,-2.125,33.024994,155.2705
1989-05-01,-2.125,33.074997,139.66086
1989-05-01,-2.125,33.125,115.10566
1989-05-01,-2.0750008,32.875,125.7697
1989-05-01,-2.0750008,32.925003,120.551796
1989-05-01,-2.0750008,32.97499,117.91782
1989-05-01,-2.0750008,33.024994,118.416824
1989-05-01,-2.0750008,33.074997,113.98486
1989-05-01,-2.0750008,33.125,119.13785
1989-05-01,-2.0250015,32.875,119.46985
1989-05-01,-2.0250015,32.925003,114.50101
1989-05-01,-2.0250015,32.97499,113.267456
1989-05-01,-2.0250015,33.024994,113.23731
1989-05-01,-2.0250015,33.074997,120.77985
1989-05-01,-2.0250015,33.125,126.570175
1989-05-01,-1.9750023,32.875,123.73221
1989-05-01,-1.9750023,32.925003,121.19887
1989-05-01,-1.9750023,32.97499,133.51723
1989-05-01,-1.9750023,33.024994,127.54961
1989-05-01,-1.9750023,33.074997,124.84694
1989-05-01,-1.9750023,33.125,121.3604
1989-06-01,-2.175003,32.875,9.033834
1989-06-01,-2.175003,32.925003,9.399875
1989-06-01,-2.175003,32.97499,9.431653
1989-06-01,-2.175003,33.024994,11.247415
1989-06-01,-2.175003,33.074997,13.810431
1989-06-01,-2.175003,33.125,12.316754
1989-06-01,-2.125,32.875,11.149098
1989-06-01,-2.125,32.925003,10.992366
1989-06-01,-2.125,32.97499,11.211163
1989-06-01,-2.125,33.024994,12.096769
1989-06-01,-2.125,33.074997,11.277327
1989-06-01,-2.125,33.125,10.683369
1989-06-01,-2.0750008,32.875,10.969553
1989-06-01,-2.0750008,32.925003,10.023598
1989-06-01,-2.0750008,32.97499,8.83503
1989-06-01,-2.0750008,33.024994,9.77468
1989-06-01,-2.0750008,33.074997,10.349689
1989-06-01,-2.0750008,33.125,12.462313
1989-06-01,-2.0250015,32.875,11.69521
1989-06-01,-2.0250015,32.925003,9.959356
1989-06-01,-2.0250015,32.97499,9.063682
1989-06-01,-2.0250015,33.024994,10.980504
1989-06-01,-2.0250015,33.074997,12.32077
1989-06-01,-2.0250015,33.125,15.2106495
1989-06-01,-1.9750023,32.875,11.295246
1989-06-01,-1.9750023,32.925003,10.242054
1989-06-01,-1.9750023,32.97499,11.103936
1989-06-01,-1.9750023,33.024994,13.28175
1989-06-01,-1.9750023,33.074997,11.916376
1989-06-01,-1.9750023,33.125,12.96419
1989-07-01,-2.175003,32.875,8.969296
1989-07-01,-2.175003,32.925003,9.398803
1989-07-01,-2.175003,32.97499,11.640942
1989-07-01,-2.175003,33.024994,10.378296
1989-07-01,-2.175003,33.074997,7.8215303
1989-07-01,-2.175003,33.125,7.6009827
1989-07-01,-2.125,32.875,11.238449
1989-07-01,-2.125,32.925003,12.419236
1989-07-01,-2.125,32.97499,15.5141735
1989-07-01,-2.125,33.024994,13.6049795
1989-07-01,-2.125,33.074997,7.770129
1989-07-01,-2.125,33.125,4.325674
1989-07-01,-2.0750008,32.875,16.72414
1989-07-01,-2.0750008,32.925003,12.786574
1989-07-01,-2.0750008,32.97499,8.820896
1989-07-01,-2.0750008,33.024994,8.960284
1989-07-01,-2.0750008,33.074997,2.6143746
1989-07-01,-2.0750008,33.125,7.000446
1989-07-01,-2.0250015,32.875,14.558129
1989-07-01,-2.0250015,32.925003,12.96007
1989-07-01,-2.0250015,32.97499,9.804503
1989-07-01,-2.0250015,33.024994,10.390686
1989-07-01,-2.0250015,33.074997,5.103478
1989-07-01,-2.0250015,33.125,9.399066
1989-07-01,-1.9750023,32.875,19.060436
1989-07-01,-1.9750023,32.925003,18.853294000000002
1989-07-01,-1.9750023,32.97499,20.760378
1989-07-01,-1.9750023,33.024994,16.9491
1989-07-01,-1.9750023,33.074997,10.531155
1989-07-01,-1.9750023,33.125,12.280977
1989-08-01,-2.175003,32.875,37.554916
1989-08-01,-2.175003,32.925003,36.903305
1989-08-01,-2.175003,32.97499,35.761536
1989-08-01,-2.175003,33.024994,35.081158
1989-08-01,-2.175003,33.074997,33.178856
1989-08-01,-2.175003,33.125,30.096922
1989-08-01,-2.125,32.875,37.662262
1989-08-01,-2.125,32.925003,40.506176
1989-08-01,-2.125,32.97499,37.627026
1989-08-01,-2.125,33.024994,33.519173
1989-08-01,-2.125,33.074997,29.790302
1989-08-01,-2.125,33.125,26.055988
1989-08-01,-2.0750008,32.875,35.52368
1989-08-01,-2.0750008,32.925003,36.33745
1989-08-01,-2.0750008,32.97499,36.24629
1989-08-01,-2.0750008,33.024994,33.940987
1989-08-01,-2.0750008,33.074997,33.869816
1989-08-01,-2.0750008,33.125,25.623135
1989-08-01,-2.0250015,32.875,34.334637
1989-08-01,-2.0250015,32.925003,32.46355
1989-08-01,-2.0250015,32.97499,31.995384
1989-08-01,-2.0250015,33.024994,31.175774
1989-08-01,-2.0250015,33.074997,32.740513
1989-08-01,-2.0250015,33.125,26.580595
1989-08-01,-1.9750023,32.875,34.73963
1989-08-01,-1.9750023,32.925003,33.601326
1989-08-01,-1.9750023,32.97499,35.86622
1989-08-01,-1.9750023,33.024994,32.289864
1989-08-01,-1.9750023,33.074997,29.948347
1989-08-01,-1.9750023,33.125,22.353983
1989-09-01,-2.175003,32.875,37.20105
1989-09-01,-2.175003,32.925003,38.689957
1989-09-01,-2.175003,32.97499,39.38547
1989-09-01,-2.175003,33.024994,36.11367
1989-09-01,-2.175003,33.074997,33.468143
1989-09-01,-2.175003,33.125,28.00967
1989-09-01,-2.125,32.875,37.958115
1989-09-01,-2.125,32.925003,39.633423
1989-09-01,-2.125,32.97499,39.742996
1989-09-01,-2.125,33.024994,32.820496
1989-09-01,-2.125,33.074997,34.593918
1989-09-01,-2.125,33.125,30.283741
1989-09-01,-2.0750008,32.875,32.533257
1989-09-01,-2.0750008,32.925003,32.99598
1989-09-01,-2.0750008,32.97499,34.336403
1989-09-01,-2.0750008,33.024994,31.227745
1989-09-01,-2.0750008,33.074997,37.238987
1989-09-01,-2.0750008,33.125,39.539616
1989-09-01,-2.0250015,32.875,33.35374
1989-09-01,-2.0250015,32.925003,34.980583
1989-09-01,-2.0250015,32.97499,35.062664
1989-09-01,-2.0250015,33.024994,33.180374
1989-09-01,-2.0250015,33.074997,36.651524
1989-09-01,-2.0250015,33.125,40.201736
1989-09-01,-1.9750023,32.875,30.452095
1989-09-01,-1.9750023,32.925003,31.802486
1989-09-01,-1.9750023,32.97499,32.207676
1989-09-01,-1.9750023,33.024994,27.945057
1989-09-01,-1.9750023,33.074997,27.913868
1989-09-01,-1.9750023,33.125,37.81676
1989-10-01,-2.175003,32.875,143.664
1989-10-01,-2.175003,32.925003,133.41553
1989-10-01,-2.175003,32.97499,125.86401
1989-10-01,-2.175003,33.024994,91.5313
1989-10-01,-2.175003,33.074997,89.902954
1989-10-01,-2.175003,33.125,79.43481
1989-10-01,-2.125,32.875,150.41055
1989-10-01,-2.125,32.925003,145.4545
1989-10-01,-2.125,32.97499,134.76433
1989-10-01,-2.125,33.024994,88.50264
1989-10-01,-2.125,33.074997,82.92049
1989-10-01,-2.125,33.125,70.95663
1989-10-01,-2.0750008,32.875,123.73304
1989-10-01,-2.0750008,32.925003,112.06312
1989-10-01,-2.0750008,32.97499,103.73385
1989-10-01,-2.0750008,33.024994,93.43271
1989-10-01,-2.0750008,33.074997,114.60945
1989-10-01,-2.0750008,33.125,70.234276
1989-10-01,-2.0250015,32.875,105.26785
1989-10-01,-2.0250015,32.925003,102.70153
1989-10-01,-2.0250015,32.97499,103.40216
1989-10-01,-2.0250015,33.024994,99.13171
1989-10-01,-2.0250015,33.074997,114.90579
1989-10-01,-2.0250015,33.125,71.00834
1989-10-01,-1.9750023,32.875,94.91409
1989-10-01,-1.9750023,32.925003,95.59304
1989-10-01,-1.9750023,32.97499,101.728485
1989-10-01,-1.9750023,33.024994,83.49724
1989-10-01,-1.9750023,33.074997,83.40979
1989-10-01,-1.9750023,33.125,60.433914
1989-11-01,-2.175003,32.875,197.99908
1989-11-01,-2.175003,32.925003,198.85638
1989-11-01,-2.175003,32.97499,211.72043
1989-11-01,-2.175003,33.024994,194.98291
1989-11-01,-2.175003,33.074997,191.20761
1989-11-01,-2.175003,33.125,187.30145
1989-11-01,-2.125,32.875,210.39624
1989-11-01,-2.125,32.925003,207.94968
1989-11-01,-2.125,32.97499,219.3725
1989-11-01,-2.125,33.024994,195.4012
1989-11-01,-2.125,33.074997,194.56216
1989-11-01,-2.125,33.125,195.35495
1989-11-01,-2.0750008,32.875,199.24834
1989-11-01,-2.0750008,32.925003,192.32407
1989-11-01,-2.0750008,32.97499,190.3997
1989-11-01,-2.0750008,33.024994,188.97258
1989-11-01,-2.0750008,33.074997,227.2599
1989-11-01,-2.0750008,33.125,217.98764
1989-11-01,-2.0250015,32.875,193.77187
1989-11-01,-2.0250015,32.925003,185.9949
1989-11-01,-2.0250015,32.97499,189.57533
1989-11-01,-2.0250015,33.024994,194.79156
1989-11-01,-2.0250015,33.074997,229.17053
1989-11-01,-2.0250015,33.125,228.85858
1989-11-01,-1.9750023,32.875,212.78609
1989-11-01,-1.9750023,32.925003,208.68217
1989-11-01,-1.9750023,32.97499,218.18625
1989-11-01,-1.9750023,33.024994,201.84792
1989-11-01,-1.9750023,33.074997,209.5911
1989-11-01,-1.9750023,33.125,225.67706
1989-12-01,-2.175003,32.875,355.8056
1989-12-01,-2.175003,32.925003,360.82
1989-12-01,-2.175003,32.97499,378.4696
1989-12-01,-2.175003,33.024994,371.17847
1989-12-01,-2.175003,33.074997,363.6563
1989-12-01,-2.175003,33.125,344.66986000000003
1989-12-01,-2.125,32.875,362.22717
1989-12-01,-2.125,32.925003,373.36136
1989-12-01,-2.125,32.97499,395.52042
1989-12-01,-2.125,33.024994,392.68387
1989-12-01,-2.125,33.074997,389.37292
1989-12-01,-2.125,33.125,366.36322
1989-12-01,-2.0750008,32.875,369.37997
1989-12-01,-2.0750008,32.925003,381.40002
1989-12-01,-2.0750008,32.97499,398.09625
1989-12-01,-2.0750008,33.024994,421.6522
1989-12-01,-2.0750008,33.074997,471.80194
1989-12-01,-2.0750008,33.125,392.67535
1989-12-01,-2.0250015,32.875,361.2701
1989-12-01,-2.0250015,32.925003,370.65573
