pressure,lon,lat,temp,anomaly
0,140.5,-40.5,14.1833,0.11670029069767374
0,141.5,-40.5,14.332,0.26540029069767535
0,142.5,-40.5,14.459,0.39240029069767424
0,143.5,-40.5,14.5239,0.457300290697674
0,144.5,-40.5,14.4405,0.3739002906976747
0,146.5,-40.5,14.3068,0.24020029069767546
0,147.5,-40.5,15.2044,1.1378002906976743
0,148.5,-40.5,15.4697,1.4031002906976742
0,149.5,-40.5,15.791,1.724400290697675
0,150.5,-40.5,15.9875,1.9209002906976753
0,151.5,-40.5,16.0872,2.020600290697674
0,152.5,-40.5,16.1028,2.036200290697673
0,153.5,-40.5,16.0575,1.9909002906976756
0,154.5,-40.5,15.9818,1.9152002906976744
0,155.5,-40.5,15.9045,1.8379002906976751
0,156.5,-40.5,15.8375,1.770900290697675
0,157.5,-40.5,15.7748,1.7082002906976754
0,158.5,-40.5,15.7059,1.6393002906976744
0,159.5,-40.5,15.6353,1.5687002906976755
0,160.5,-40.5,15.5605,1.493900290697674
0,161.5,-40.5,15.5029,1.436300290697675
0,162.5,-40.5,15.469,1.402400290697674
0,163.5,-40.5,15.4613,1.3947002906976742
0,164.5,-40.5,15.4774,1.410800290697674
0,165.5,-40.5,15.5177,1.4511002906976742
0,166.5,-40.5,15.5755,1.5089002906976745
0,167.5,-40.5,15.6519,1.585300290697674
0,168.5,-40.5,15.7483,1.681700290697675
0,169.5,-40.5,15.8389,1.7723002906976753
0,170.5,-40.5,15.8839,1.8173002906976752
0,171.5,-40.5,15.7066,1.6400002906976745
0,173.5,-40.5,15.124,1.0574002906976752
0,174.5,-40.5,15.1197,1.0531002906976745
0,177.5,-40.5,16.6026,2.5360002906976735
0,178.5,-40.5,16.2775,2.2109002906976745
0,179.5,-40.5,16.0383,1.9717002906976742
0,-179.5,-45.5,11.716,2.0453447976878607
0,-178.5,-45.5,11.9125,2.241844797687861
0,-177.5,-45.5,12.1236,2.452944797687861
0,-176.5,-45.5,12.3274,2.656744797687862
0,-175.5,-45.5,12.5092,2.8385447976878613
0,-174.5,-45.5,12.6597,2.9890447976878622
0,-173.5,-45.5,12.7617,3.091044797687861
0,-172.5,-45.5,12.8132,3.1425447976878615
0,-171.5,-45.5,12.805,3.134344797687861
0,-170.5,-45.5,12.7534,3.0827447976878606
0,-169.5,-45.5,12.6679,2.997244797687861
0,-168.5,-45.5,12.5607,2.890044797687862
0,-167.5,-45.5,12.444,2.7733447976878622
0,-166.5,-45.5,12.3248,2.654144797687861
0,-165.5,-45.5,12.2074,2.536744797687861
0,-164.5,-45.5,12.0962,2.425544797687861
0,-163.5,-45.5,11.9936,2.322944797687862
0,-162.5,-45.5,11.9056,2.234944797687861
0,-161.5,-45.5,11.8229,2.152244797687862
0,-160.5,-45.5,11.7459,2.075244797687862
0,-159.5,-45.5,11.6747,2.004044797687861
0,-158.5,-45.5,11.6018,1.9311447976878622
0,-157.5,-45.5,11.5254,1.8547447976878608
0,-156.5,-45.5,11.4505,1.7798447976878613
0,-155.5,-45.5,11.3871,1.7164447976878616
0,-154.5,-45.5,11.3314,1.6607447976878618
0,-153.5,-45.5,11.2825,1.611844797687862
0,-152.5,-45.5,11.2335,1.5628447976878608
0,-151.5,-45.5,11.1783,1.5076447976878615
0,-150.5,-45.5,11.1193,1.4486447976878623
0,-149.5,-45.5,11.0495,1.3788447976878615
0,-148.5,-45.5,10.9781,1.307444797687861
0,-147.5,-45.5,10.9098,1.239144797687862
0,-146.5,-45.5,10.8557,1.185044797687862
0,-145.5,-45.5,10.798400000000001,1.1277447976878623
0,-144.5,-45.5,10.7484,1.0777447976878616
0,-143.5,-45.5,10.6989,1.0282447976878615
0,-142.5,-45.5,10.6581,0.9874447976878606
0,-141.5,-45.5,10.6201,0.9494447976878622
0,-140.5,-45.5,10.5975,0.9268447976878615
0,-139.5,-45.5,10.5778,0.9071447976878613
0,-138.5,-45.5,10.5848,0.9141447976878609
0,-137.5,-45.5,10.5993,0.9286447976878609
0,-136.5,-45.5,10.615,0.9443447976878616
0,-135.5,-45.5,10.6303,0.9596447976878615
0,-134.5,-45.5,10.6418,0.9711447976878613
0,-133.5,-45.5,10.6441,0.9734447976878613
0,-132.5,-45.5,10.6262,0.9555447976878622
0,-131.5,-45.5,10.593,0.9223447976878614
0,-130.5,-45.5,10.5471,0.8764447976878618
0,-129.5,-45.5,10.4946,0.8239447976878616
0,-128.5,-45.5,10.4389,0.7682447976878617
0,-127.5,-45.5,10.3841,0.7134447976878615
0,-126.5,-45.5,10.3319,0.6612447976878606
0,-125.5,-45.5,10.2823,0.6116447976878607
0,-124.5,-45.5,10.2445,0.5738447976878618
0,-123.5,-45.5,10.2159,0.5452447976878609
0,-122.5,-45.5,10.1987,0.5280447976878619
0,-121.5,-45.5,10.185,0.5143447976878619
0,-120.5,-45.5,10.1872,0.5165447976878621
0,-119.5,-45.5,10.1999,0.5292447976878609
0,-118.5,-45.5,10.2095,0.5388447976878616
0,-117.5,-45.5,10.2177,0.5470447976878621
0,-116.5,-45.5,10.2207,0.5500447976878622
0,-115.5,-45.5,10.237,0.5663447976878615
0,-114.5,-45.5,10.2888,0.6181447976878616
0,-113.5,-45.5,10.3529,0.6822447976878614
0,-112.5,-45.5,10.4266,0.7559447976878619
0,-111.5,-45.5,10.4888,0.8181447976878609
0,-110.5,-45.5,10.5287,0.858044797687862
0,-109.5,-45.5,10.5488,0.8781447976878614
0,-108.5,-45.5,10.5532,0.8825447976878618
0,-107.5,-45.5,10.5563,0.8856447976878616
0,-106.5,-45.5,10.5576,0.8869447976878622
0,-105.5,-45.5,10.5441,0.8734447976878617
0,-104.5,-45.5,10.5228,0.8521447976878616
0,-103.5,-45.5,10.4985,0.8278447976878613
0,-102.5,-45.5,10.4711,0.8004447976878613
0,-101.5,-45.5,10.4306,0.7599447976878615
0,-100.5,-45.5,10.3855,0.7148447976878618
0,-99.5,-45.5,10.3293,0.6586447976878613
0,-98.5,-45.5,10.2628,0.5921447976878618
0,-97.5,-45.5,10.2057,0.5350447976878616
0,-96.5,-45.5,10.1511,0.48044479768786097
0,-95.5,-45.5,10.1242,0.4535447976878615
0,-94.5,-45.5,10.1175,0.4468447976878611
0,-93.5,-45.5,10.1304,0.45974479768786125
0,-92.5,-45.5,10.1595,0.48884479768786093
0,-91.5,-45.5,10.1978,0.5271447976878623
0,-90.5,-45.5,10.2492,0.5785447976878615
0,-89.5,-45.5,10.3094,0.6387447976878615
0,-88.5,-45.5,10.37,0.6993447976878606
0,-87.5,-45.5,10.4327,0.7620447976878619
0,-86.5,-45.5,10.4943,0.8236447976878623
0,-85.5,-45.5,10.5571,0.8864447976878616
0,-84.5,-45.5,10.6188,0.9481447976878616
0,-83.5,-45.5,10.6802,1.0095447976878607
0,-82.5,-45.5,10.7459,1.075244797687862
0,-81.5,-45.5,10.8241,1.153444797687861
0,-80.5,-45.5,10.9203,1.2496447976878606
0,-79.5,-45.5,11.0275,1.3568447976878613
0,-78.5,-45.5,11.1415,1.470844797687862
0,-77.5,-45.5,11.2556,1.5849447976878608
0,-76.5,-45.5,11.372,1.7013447976878613
0,-75.5,-45.5,11.5316,1.8609447976878606
0,-65.5,-45.5,11.3578,1.6871447976878606
0,-64.5,-45.5,11.2714,1.6007447976878613
0,-63.5,-45.5,10.9943,1.3236447976878623
0,-62.5,-45.5,10.4511,0.7804447976878617
0,-61.5,-45.5,9.8072,0.13654479768786132
0,-60.5,-45.5,9.3358,-0.33485520231213783
0,-59.5,-45.5,9.0306,-0.6400552023121389
0,-58.5,-45.5,8.969,-0.7016552023121392
0,-57.5,-45.5,9.1837,-0.4869552023121386
0,-56.5,-45.5,9.6899,0.019244797687861137
0,-55.5,-45.5,10.3028,0.6321447976878609
0,-54.5,-45.5,10.9274,1.2567447976878618
0,-53.5,-45.5,11.4852,1.8145447976878621
0,-52.5,-45.5,11.8839,2.213244797687862
0,-51.5,-45.5,12.1003,2.429644797687862
0,-50.5,-45.5,12.1218,2.4511447976878618
0,-49.5,-45.5,11.9905,2.3198447976878622
0,-48.5,-45.5,11.7894,2.118744797687862
0,-47.5,-45.5,11.5221,1.8514447976878614
0,-46.5,-45.5,11.2663,1.5956447976878607
0,-45.5,-45.5,11.0245,1.3538447976878611
0,-44.5,-45.5,10.8092,1.138544797687862
0,-43.5,-45.5,10.612,0.9413447976878615
0,-42.5,-45.5,10.4355,0.7648447976878607
0,-41.5,-45.5,10.2591,0.5884447976878615
0,-40.5,-45.5,10.0716,0.4009447976878615
0,-39.5,-45.5,9.8803,0.20964479768786148
0,-38.5,-45.5,9.6951,0.024444797687861453
0,-37.5,-45.5,9.5259,-0.14475520231213856
0,-36.5,-45.5,9.3816,-0.289055202312138
0,-35.5,-45.5,9.2571,-0.41355520231213916
0,-34.5,-45.5,9.1382,-0.5324552023121392
0,-33.5,-45.5,9.0419,-0.6287552023121386
0,-32.5,-45.5,8.9239,-0.7467552023121389
0,-31.5,-45.5,8.8098,-0.8608552023121394
0,-30.5,-45.5,8.7005,-0.9701552023121387
0,-29.5,-45.5,8.5985,-1.072155202312139
0,-28.5,-45.5,8.4921,-1.178555202312138
0,-27.5,-45.5,8.4067,-1.2639552023121379
0,-26.5,-45.5,8.3573,-1.3133552023121382
0,-25.5,-45.5,8.3455,-1.3251552023121391
0,-24.5,-45.5,8.3532,-1.3174552023121393
0,-23.5,-45.5,8.3707,-1.2999552023121392
0,-22.5,-45.5,8.3785,-1.2921552023121379
0,-21.5,-45.5,8.3807,-1.2899552023121394
0,-20.5,-45.5,8.3561,-1.314555202312139
0,-19.5,-45.5,8.2918,-1.3788552023121383
0,-18.5,-45.5,8.1857,-1.484955202312138
0,-17.5,-45.5,8.034,-1.636655202312138
0,-16.5,-45.5,7.8519,-1.818755202312139
0,-15.5,-45.5,7.6612,-2.0094552023121386
0,-14.5,-45.5,7.4768,-2.1938552023121387
0,-13.5,-45.5,7.3128,-2.3578552023121384
0,-12.5,-45.5,7.179,-2.4916552023121383
0,-11.5,-45.5,7.0691,-2.601555202312139
0,-10.5,-45.5,6.9835,-2.6871552023121383
0,-9.5,-45.5,6.93,-2.740655202312139
0,-8.5,-45.5,6.9124,-2.7582552023121387
0,-7.5,-45.5,6.932,-2.738655202312138
0,-6.5,-45.5,6.9878,-2.6828552023121386
0,-5.5,-45.5,7.0594,-2.6112552023121385
0,-4.5,-45.5,7.1587,-2.511955202312139
0,-3.5,-45.5,7.2458,-2.4248552023121386
0,-2.5,-45.5,7.2979,-2.3727552023121383
0,-1.5,-45.5,7.3156,-2.3550552023121387
0,-0.5,-45.5,7.3092,-2.361455202312139
0,0.5,-45.5,7.2727,-2.397955202312138
0,1.5,-45.5,7.2189,-2.451755202312139
0,2.5,-45.5,7.1534,-2.517255202312138
0,3.5,-45.5,7.0835,-2.5871552023121387
0,4.5,-45.5,7.0216,-2.6490552023121383
0,5.5,-45.5,6.9904,-2.6802552023121384
0,6.5,-45.5,6.9954,-2.6752552023121385
0,7.5,-45.5,7.0564,-2.6142552023121386
0,8.5,-45.5,7.1324,-2.538255202312139
0,9.5,-45.5,7.2455,-2.4251552023121388
0,10.5,-45.5,7.3682,-2.3024552023121387
0,11.5,-45.5,7.5028,-2.167855202312139
0,12.5,-45.5,7.6326,-2.0380552023121385
0,13.5,-45.5,7.7509,-1.919755202312139
0,14.5,-45.5,7.8467,-1.8239552023121384
0,15.5,-45.5,7.9382,-1.7324552023121385
0,16.5,-45.5,8.0045,-1.6661552023121384
0,17.5,-45.5,8.048,-1.6226552023121386
0,18.5,-45.5,8.0845,-1.5861552023121384
0,19.5,-45.5,8.115,-1.5556552023121384
0,20.5,-45.5,8.1247,-1.545955202312138
0,21.5,-45.5,8.1275,-1.543155202312139
0,22.5,-45.5,8.1231,-1.5475552023121377
0,23.5,-45.5,8.1139,-1.5567552023121394
0,24.5,-45.5,8.1062,-1.5644552023121392
0,25.5,-45.5,8.1247,-1.545955202312138
0,26.5,-45.5,8.1805,-1.4901552023121383
0,27.5,-45.5,8.2604,-1.410255202312138
0,28.5,-45.5,8.3309,-1.3397552023121388
0,29.5,-45.5,8.36,-1.3106552023121392
0,30.5,-45.5,8.3325,-1.338155202312139
0,31.5,-45.5,8.2045,-1.4661552023121391
0,32.5,-45.5,7.9986,-1.6720552023121389
0,33.5,-45.5,7.7388,-1.9318552023121383
0,34.5,-45.5,7.4591,-2.2115552023121383
0,35.5,-45.5,7.2051,-2.4655552023121388
0,36.5,-45.5,6.9886,-2.6820552023121387
0,37.5,-45.5,6.8473,-2.823355202312139
0,38.5,-45.5,6.7344,-2.9362552023121387
0,39.5,-45.5,6.6691,-3.0015552023121383
0,40.5,-45.5,6.6142,-3.0564552023121383
0,41.5,-45.5,6.5834,-3.0872552023121385
0,42.5,-45.5,6.5369,-3.1337552023121384
0,43.5,-45.5,6.4634,-3.2072552023121386
0,44.5,-45.5,6.3602,-3.3104552023121387
0,45.5,-45.5,6.2247,-3.4459552023121383
0,46.5,-45.5,6.0684,-3.602255202312139
0,47.5,-45.5,5.9225,-3.7481552023121383
0,48.5,-45.5,5.8047,-3.865955202312138
0,49.5,-45.5,5.7453,-3.9253552023121383
0,50.5,-45.5,5.7819,-3.8887552023121383
0,51.5,-45.5,5.9228,-3.747855202312139
0,52.5,-45.5,6.1731,-3.497555202312139
0,53.5,-45.5,6.5142,-3.156455202312139
0,54.5,-45.5,6.9449,-2.725755202312139
0,55.5,-45.5,7.4386,-2.2320552023121385
0,56.5,-45.5,7.9432,-1.7274552023121386
0,57.5,-45.5,8.4226,-1.2480552023121394
0,58.5,-45.5,8.8119,-0.858755202312139
0,59.5,-45.5,9.1072,-0.563455202312138
0,60.5,-45.5,9.218,-0.4526552023121386
0,61.5,-45.5,9.1969,-0.4737552023121392
0,62.5,-45.5,9.0521,-0.6185552023121392
0,63.5,-45.5,8.8311,-0.8395552023121393
0,64.5,-45.5,8.5548,-1.1158552023121384
0,65.5,-45.5,8.3015,-1.3691552023121378
0,66.5,-45.5,8.0661,-1.604555202312138
0,67.5,-45.5,7.8778,-1.792855202312139
0,68.5,-45.5,7.7657,-1.9049552023121388
0,69.5,-45.5,7.741,-1.929655202312139
0,70.5,-45.5,7.7883,-1.882355202312139
0,71.5,-45.5,7.9015,-1.7691552023121382
0,72.5,-45.5,8.0526,-1.6180552023121386
0,73.5,-45.5,8.1918,-1.478855202312138
0,74.5,-45.5,8.2976,-1.3730552023121394
0,75.5,-45.5,8.3763,-1.294355202312138
0,76.5,-45.5,8.4325,-1.2381552023121394
0,77.5,-45.5,8.4807,-1.189955202312138
0,78.5,-45.5,8.5386,-1.132055202312138
0,79.5,-45.5,8.5964,-1.0742552023121394
0,80.5,-45.5,8.6953,-0.975355202312139
0,81.5,-45.5,8.8035,-0.8671552023121389
0,82.5,-45.5,8.9321,-0.7385552023121384
0,83.5,-45.5,9.0557,-0.6149552023121387
0,84.5,-45.5,9.1572,-0.513455202312139
0,85.5,-45.5,9.2284,-0.442255202312138
0,86.5,-45.5,9.2704,-0.4002552023121382
0,87.5,-45.5,9.27,-0.400655202312139
0,88.5,-45.5,9.2331,-0.4375552023121383
0,89.5,-45.5,9.1583,-0.512355202312138
0,90.5,-45.5,9.055,-0.6156552023121389
0,91.5,-45.5,8.9344,-0.7362552023121385
0,92.5,-45.5,8.8155,-0.8551552023121385
0,93.5,-45.5,8.71,-0.9606552023121377
0,94.5,-45.5,8.6302,-1.0404552023121383
0,95.5,-45.5,8.5857,-1.0849552023121394
0,96.5,-45.5,8.5802,-1.090455202312139
0,97.5,-45.5,8.6132,-1.0574552023121377
0,98.5,-45.5,8.6786,-0.9920552023121392
0,99.5,-45.5,8.7549,-0.9157552023121394
0,100.5,-45.5,8.8331,-0.8375552023121386
0,101.5,-45.5,8.9015,-0.7691552023121382
0,102.5,-45.5,8.967,-0.7036552023121381
0,103.5,-45.5,9.0326,-0.6380552023121382
0,104.5,-45.5,9.0959,-0.5747552023121383
0,105.5,-45.5,9.1531,-0.5175552023121384
0,106.5,-45.5,9.2195,-0.45115520231213857
0,107.5,-45.5,9.2988,-0.37185520231213864
0,108.5,-45.5,9.3748,-0.29585520231213813
0,109.5,-45.5,9.4539,-0.21675520231213774
0,110.5,-45.5,9.5289,-0.14175520231213845
0,111.5,-45.5,9.5924,-0.078255202312139
0,112.5,-45.5,9.6496,-0.021055202312139087
0,113.5,-45.5,9.7074,0.03674479768786121
0,114.5,-45.5,9.7483,0.07764479768786181
0,115.5,-45.5,9.7923,0.12164479768786052
0,116.5,-45.5,9.8254,0.15474479768786153
0,117.5,-45.5,9.8545,0.18384479768786122
0,118.5,-45.5,9.8813,0.21064479768786093
0,119.5,-45.5,9.906,0.23534479768786198
0,120.5,-45.5,9.9405,0.2698447976878615
0,121.5,-45.5,9.9935,0.32284479768786056
0,122.5,-45.5,10.0664,0.3957447976878612
0,123.5,-45.5,10.1522,0.48154479768786196
0,124.5,-45.5,10.2326,0.5619447976878611
0,125.5,-45.5,10.3013,0.6306447976878609
0,126.5,-45.5,10.3582,0.6875447976878615
0,127.5,-45.5,10.4053,0.7346447976878618
0,128.5,-45.5,10.442,0.7713447976878616
0,129.5,-45.5,10.4654,0.7947447976878621
0,130.5,-45.5,10.483,0.8123447976878619
0,131.5,-45.5,10.498,0.8273447976878607
0,132.5,-45.5,10.5279,0.8572447976878621
0,133.5,-45.5,10.5676,0.896944797687862
0,134.5,-45.5,10.6271,0.9564447976878618
0,135.5,-45.5,10.714,1.0433447976878618
0,136.5,-45.5,10.8086,1.1379447976878616
0,137.5,-45.5,10.9052,1.234544797687862
0,138.5,-45.5,10.9915,1.3208447976878617
0,139.5,-45.5,11.0671,1.3964447976878613
0,140.5,-45.5,11.1329,1.4622447976878608
0,141.5,-45.5,11.1998,1.5291447976878612
0,142.5,-45.5,11.2822,1.611544797687861
0,143.5,-45.5,11.3813,1.710644797687861
0,144.5,-45.5,11.4998,1.8291447976878619
0,145.5,-45.5,11.6722,2.0015447976878615
0,146.5,-45.5,11.8767,2.206044797687861
0,147.5,-45.5,12.047,2.376344797687862
0,148.5,-45.5,12.116,2.445344797687861
0,149.5,-45.5,12.1293,2.458644797687862
0,150.5,-45.5,12.1155,2.4448447976878622
0,151.5,-45.5,12.0752,2.404544797687862
0,152.5,-45.5,12.007,2.336344797687861
0,153.5,-45.5,11.9453,2.274644797687861
0,154.5,-45.5,11.8877,2.217044797687862
0,155.5,-45.5,11.8644,2.1937447976878612
0,156.5,-45.5,11.8607,2.190044797687861
0,157.5,-45.5,11.882,2.211344797687861
0,158.5,-45.5,11.9082,2.237544797687862
0,159.5,-45.5,11.9415,2.270844797687861
0,160.5,-45.5,11.9932,2.3225447976878613
0,161.5,-45.5,12.0732,2.4025447976878613
0,162.5,-45.5,12.2062,2.5355447976878622
0,163.5,-45.5,12.3901,2.7194447976878617
0,164.5,-45.5,12.6185,2.9478447976878606
0,165.5,-45.5,12.9456,3.274944797687862
0,171.5,-45.5,10.4917,0.8210447976878612
0,172.5,-45.5,10.7189,1.048244797687861
0,173.5,-45.5,10.9042,1.2335447976878609
0,174.5,-45.5,11.022,1.3513447976878616
0,175.5,-45.5,11.1157,1.4450447976878618
0,176.5,-45.5,11.2139,1.543244797687862
0,177.5,-45.5,11.306,1.6353447976878606
0,178.5,-45.5,11.4105,1.7398447976878622
0,179.5,-45.5,11.5496,1.8789447976878613
0,-179.5,-5.5,29.2161,1.9474220149253725
0,-178.5,-5.5,29.2099,1.9412220149253727
0,-177.5,-5.5,29.1866,1.9179220149253702
0,-176.5,-5.5,29.1521,1.8834220149253724
0,-175.5,-5.5,29.1071,1.8384220149253707
0,-174.5,-5.5,29.0642,1.7955220149253712
0,-173.5,-5.5,29.0244,1.7557220149253716
0,-172.5,-5.5,28.987,1.71832201492537
0,-171.5,-5.5,28.945,1.676322014925372
0,-170.5,-5.5,28.896,1.6273220149253724
0,-169.5,-5.5,28.8466,1.5779220149253703
0,-168.5,-5.5,28.7963,1.5276220149253703
0,-167.5,-5.5,28.7532,1.4845220149253713
0,-166.5,-5.5,28.7159,1.447222014925373
0,-165.5,-5.5,28.6845,1.4158220149253715
0,-164.5,-5.5,28.6472,1.3785220149253732
0,-163.5,-5.5,28.6048,1.3361220149253725
0,-162.5,-5.5,28.5602,1.2915220149253699
0,-161.5,-5.5,28.513,1.2443220149253733
0,-160.5,-5.5,28.4648,1.196122014925372
0,-159.5,-5.5,28.409300000000002,1.1406220149253734
0,-158.5,-5.5,28.3531,1.084422014925373
0,-157.5,-5.5,28.3006,1.031922014925371
0,-156.5,-5.5,28.2532,0.9845220149253713
0,-155.5,-5.5,28.2177,0.9490220149253723
0,-154.5,-5.5,28.1994,0.9307220149253723
0,-153.5,-5.5,28.1823,0.9136220149253731
0,-152.5,-5.5,28.1525,0.8838220149253715
0,-151.5,-5.5,28.1012,0.8325220149253703
0,-150.5,-5.5,28.0318,0.7631220149253721
0,-149.5,-5.5,27.9484,0.6797220149253711
0,-148.5,-5.5,27.8573,0.5886220149253703
0,-147.5,-5.5,27.7717,0.5030220149253708
0,-146.5,-5.5,27.6805,0.4118220149253702
0,-145.5,-5.5,27.5881,0.31942201492537237
0,-144.5,-5.5,27.4946,0.22592201492537
0,-143.5,-5.5,27.4239,0.15522201492537135
0,-142.5,-5.5,27.3739,0.10522201492537064
0,-141.5,-5.5,27.3422,0.07352201492536992
0,-140.5,-5.5,27.3196,0.05092201492537285
0,-139.5,-5.5,27.29,0.02132201492537078
0,-138.5,-5.5,27.2355,-0.0331779850746301
0,-137.5,-5.5,27.1633,-0.10537798507462881
0,-136.5,-5.5,27.0747,-0.19397798507462838
0,-135.5,-5.5,26.9683,-0.3003779850746291
0,-134.5,-5.5,26.8702,-0.39847798507462784
0,-133.5,-5.5,26.7699,-0.49877798507462856
0,-132.5,-5.5,26.6824,-0.5862779850746271
0,-131.5,-5.5,26.6018,-0.6668779850746276
0,-130.5,-5.5,26.5256,-0.7430779850746276
0,-129.5,-5.5,26.4354,-0.833277985074627
0,-128.5,-5.5,26.3522,-0.9164779850746285
0,-127.5,-5.5,26.2711,-0.9975779850746278
0,-126.5,-5.5,26.2056,-1.063077985074628
0,-125.5,-5.5,26.1353,-1.1333779850746275
0,-124.5,-5.5,26.0485,-1.2201779850746277
0,-123.5,-5.5,25.9568,-1.3118779850746272
0,-122.5,-5.5,25.8604,-1.4082779850746299
0,-121.5,-5.5,25.7714,-1.4972779850746285
0,-120.5,-5.5,25.6945,-1.574177985074627
0,-119.5,-5.5,25.6408,-1.6278779850746297
0,-118.5,-5.5,25.5898,-1.678877985074628
0,-117.5,-5.5,25.5464,-1.72227798507463
0,-116.5,-5.5,25.4924,-1.7762779850746284
0,-115.5,-5.5,25.4188,-1.8498779850746274
0,-114.5,-5.5,25.3343,-1.9343779850746294
0,-113.5,-5.5,25.2483,-2.020377985074628
0,-112.5,-5.5,25.1658,-2.1028779850746275
0,-111.5,-5.5,25.0927,-2.1759779850746277
0,-110.5,-5.5,25.0275,-2.2411779850746285
0,-109.5,-5.5,24.9691,-2.2995779850746274
0,-108.5,-5.5,24.9031,-2.36557798507463
0,-107.5,-5.5,24.8354,-2.4332779850746284
0,-106.5,-5.5,24.7603,-2.5083779850746275
0,-105.5,-5.5,24.6853,-2.583377985074627
0,-104.5,-5.5,24.617,-2.6516779850746275
0,-103.5,-5.5,24.5622,-2.7064779850746277
0,-102.5,-5.5,24.5181,-2.750577985074628
0,-101.5,-5.5,24.4745,-2.7941779850746293
0,-100.5,-5.5,24.4173,-2.8513779850746275
0,-99.5,-5.5,24.3501,-2.918577985074627
0,-98.5,-5.5,24.2795,-2.9891779850746296
0,-97.5,-5.5,24.2118,-3.056877985074628
0,-96.5,-5.5,24.1448,-3.1238779850746283
0,-95.5,-5.5,24.0803,-3.188377985074627
0,-94.5,-5.5,24.0154,-3.2532779850746287
0,-93.5,-5.5,23.9545,-3.314177985074629
0,-92.5,-5.5,23.8929,-3.3757779850746275
0,-91.5,-5.5,23.818,-3.450677985074627
0,-90.5,-5.5,23.7293,-3.53937798507463
0,-89.5,-5.5,23.6194,-3.6492779850746295
0,-88.5,-5.5,23.4788,-3.7898779850746287
0,-87.5,-5.5,23.3018,-3.9668779850746283
0,-86.5,-5.5,23.0811,-4.187577985074629
0,-85.5,-5.5,22.7749,-4.4937779850746296
0,-84.5,-5.5,22.3515,-4.917177985074627
0,-83.5,-5.5,21.7632,-5.505477985074627
0,-82.5,-5.5,20.9664,-6.302277985074628
0,-81.5,-5.5,20.0762,-7.192477985074628
0,-34.5,-5.5,27.3029,0.03422201492537269
0,-33.5,-5.5,27.2547,-0.013977985074628663
0,-32.5,-5.5,27.2239,-0.044777985074627935
0,-31.5,-5.5,27.1887,-0.07997798507462761
0,-30.5,-5.5,27.144,-0.12467798507463002
0,-29.5,-5.5,27.093,-0.1756779850746284
0,-28.5,-5.5,27.0352,-0.2334779850746287
0,-27.5,-5.5,26.9722,-0.2964779850746275
0,-26.5,-5.5,26.903,-0.3656779850746297
0,-25.5,-5.5,26.8268,-0.4418779850746297
0,-24.5,-5.5,26.7428,-0.5258779850746294
0,-23.5,-5.5,26.655,-0.6136779850746272
0,-22.5,-5.5,26.5658,-0.702877985074629
0,-21.5,-5.5,26.4764,-0.7922779850746267
0,-20.5,-5.5,26.384,-0.884677985074628
0,-19.5,-5.5,26.2928,-0.9758779850746286
0,-18.5,-5.5,26.2027,-1.0659779850746283
0,-17.5,-5.5,26.1207,-1.147977985074629
0,-16.5,-5.5,26.0517,-1.216977985074628
0,-15.5,-5.5,25.9843,-1.2843779850746273
0,-14.5,-5.5,25.9163,-1.3523779850746287
0,-13.5,-5.5,25.8472,-1.4214779850746275
0,-12.5,-5.5,25.7778,-1.4908779850746292
0,-11.5,-5.5,25.7062,-1.5624779850746293
0,-10.5,-5.5,25.6358,-1.6328779850746287
0,-9.5,-5.5,25.5692,-1.6994779850746298
0,-8.5,-5.5,25.5113,-1.7573779850746298
0,-7.5,-5.5,25.4644,-1.8042779850746271
0,-6.5,-5.5,25.426,-1.84267798507463
0,-5.5,-5.5,25.3973,-1.871377985074627
0,-4.5,-5.5,25.3802,-1.8884779850746298
0,-3.5,-5.5,25.373,-1.8956779850746273
0,-2.5,-5.5,25.3739,-1.8947779850746294
0,-1.5,-5.5,25.3799,-1.8887779850746291
0,-0.5,-5.5,25.3894,-1.87927798507463
0,0.5,-5.5,25.4085,-1.8601779850746283
0,1.5,-5.5,25.4502,-1.8184779850746295
0,2.5,-5.5,25.5223,-1.746377985074627
0,3.5,-5.5,25.6299,-1.6387779850746291
0,4.5,-5.5,25.7605,-1.508177985074628
0,5.5,-5.5,25.8838,-1.3848779850746276
0,6.5,-5.5,25.9753,-1.2933779850746276
0,7.5,-5.5,26.007,-1.261677985074627
0,8.5,-5.5,25.9755,-1.2931779850746281
0,9.5,-5.5,25.889,-1.379677985074629
0,10.5,-5.5,25.7686,-1.500077985074629
0,11.5,-5.5,25.606,-1.6626779850746267
0,39.5,-5.5,27.2122,-0.05647798507462909
0,40.5,-5.5,27.2954,0.026722014925372406
0,41.5,-5.5,27.2949,0.02622201492537002
0,42.5,-5.5,27.2951,0.026422014925373105
0,43.5,-5.5,27.309,0.040322014925372685
0,44.5,-5.5,27.3282,0.05952201492537057
0,45.5,-5.5,27.3519,0.08322201492537218
0,46.5,-5.5,27.379,0.11032201492537297
0,47.5,-5.5,27.411,0.142322014925373
0,48.5,-5.5,27.4514,0.1827220149253712
0,49.5,-5.5,27.5013,0.23262201492537216
0,50.5,-5.5,27.5563,0.28762201492537187
0,51.5,-5.5,27.6036,0.33492201492537177
0,52.5,-5.5,27.6414,0.3727220149253725
0,53.5,-5.5,27.6701,0.4014220149253731
0,54.5,-5.5,27.7,0.4313220149253709
